,Address,Price,Stats,Link
612,"115 N MORRIS ST, Richmond, VA 23220","        $699,950      "," 3 Beds 3 Baths 2,696 Sq Ft ",https://www.remax.com//va/richmond/home-details/115-n-morris-st-richmond-va-23220/17748514324825350381/M00000643/2219020
613,"3210 NOBLE AVE, Richmond, VA 23222","        $495,000      "," 3 Beds 3 Baths 2,236 Sq Ft ",https://www.remax.com//va/richmond/home-details/3210-noble-ave-richmond-va-23222/15572471100548671895/M00000643/2302410
614,"3109 MOSS SIDE AVE, Richmond, VA 23222","        $599,900      "," 3 Beds 3 Baths 2,446 Sq Ft ",https://www.remax.com//va/richmond/home-details/3109-moss-side-ave-richmond-va-23222/2390351633690194133/M00000643/2221324
615,"313 S PINE ST, Richmond, VA 23220","        $379,000      "," — Beds — Baths 2,448 Sq Ft ",https://www.remax.com//va/richmond/home-details/313-s-pine-st-richmond-va-23220/13683205280596665014/M00000643/2220991
616,"704 NORTHSIDE AVE, Richmond, VA 23222","        $364,900      "," 4 Beds 3 Baths 1,768 Sq Ft ",https://www.remax.com//va/richmond/home-details/704-northside-ave-richmond-va-23222/11109060260963252686/M00000643/2220868
617,"2012 E BROAD ST # 2018, Richmond, VA 23223","        $1,800,000      "," — Beds — Baths 7,277 Sq Ft ",https://www.remax.com//va/richmond/home-details/2012-e-broad-st-2018-richmond-va-23223/11125683218591050450/M00000643/2221570
618,"3302 WAVERLY BLVD, Henrico, VA 23222","        $299,900      "," 3 Beds 3 Baths 1,440 Sq Ft ",https://www.remax.com//va/richmond/home-details/3302-waverly-blvd-richmond-va-23222/12785700305680776813/M00000643/2220485
619,"3213 GRIFFIN AVE, Richmond, VA 23222","        $564,500      "," 4 Beds 4 Baths 3,267 Sq Ft ",https://www.remax.com//va/richmond/home-details/3213-griffin-ave-richmond-va-23222/11139261215471238653/M00000643/2219997
620,"2721 TERMINAL AVE, Richmond, VA 23234","        $409,000      "," 3 Beds 3 Baths 1,720 Sq Ft ",https://www.remax.com//va/richmond/home-details/2721-terminal-ave-richmond-va-23234/10170198131720006888/M00000643/2219590
621,"2717 TERMINAL AVE, Richmond, VA 23234","        $409,000      "," 3 Beds 3 Baths 1,720 Sq Ft ",https://www.remax.com//va/richmond/home-details/2717-terminal-ave-richmond-va-23234/10457297831226082173/M00000643/2219665
622,"2709 NORTH AVE, Richmond, VA 23222","        $345,000      "," 5 Beds 3 Baths 2,576 Sq Ft ",https://www.remax.com//va/richmond/home-details/2709-north-ave-richmond-va-23222/2716375524043372182/M00000643/2219367
623,"1105 N LOMBARDY ST # A, Richmond, VA 23220","        $403,140      "," 3 Beds 3 Baths 1,573 Sq Ft ",https://www.remax.com//va/richmond/home-details/1105-n-lombardy-st-a-richmond-va-23220/2973161533082981212/M00000643/2219011
624,"1414 N 23RD ST, Richmond, VA 23223","        $70,000      ",   0.06  Acres,https://www.remax.com//va/richmond/home-details/1414-n-23rd-st-richmond-va-23223/4224940781163333964/M00000643/2218609
625,"3500 1ST AVE, Richmond, VA 23222","        $329,950      "," 3 Beds 3 Baths 1,550 Sq Ft ",https://www.remax.com//va/richmond/home-details/3500-1st-ave-richmond-va-23222/571353086631610955/M00000643/2218376
626,"2413 GORDON LN, Richmond, VA 23223","        $289,000      "," 3 Beds 3 Baths 1,440 Sq Ft ",https://www.remax.com//va/richmond/home-details/2413-gordon-ln-richmond-va-23223/5035778572428683063/M00000643/2217400
627,"2821 WELLINGTON ST, Richmond, VA 23222","        $90,000      "," 3 Beds 1 Baths 1,023 Sq Ft ",https://www.remax.com//va/richmond/home-details/2821-wellington-st-richmond-va-23222/9971166637365724368/M00000643/2217095
628,"1475 OVERBROOK RD # A16, Richmond, VA 23220","        $619,430      "," 4 Beds 3 Baths 2,516 Sq Ft ",https://www.remax.com//va/richmond/home-details/1475-overbrook-rd-a16-richmond-va-23220/12600907139150377359/M00000643/2215732
629,"1545 N 31ST ST, Richmond, VA 23223","        $395,000      "," 4 Beds 3 Baths 2,164 Sq Ft ",https://www.remax.com//va/richmond/home-details/1545-n-31st-st-richmond-va-23223/4775559220172783613/M00000643/2215285
630,"3108 N RABZA BLVD, Richmond, VA 23223","        $380,000      "," 3 Beds 3 Baths 1,710 Sq Ft ",https://www.remax.com//va/richmond/home-details/3108-n-rabza-blvd-richmond-va-23223/11591782181195221006/M00000643/2215291
631,"3112 N RABZA BLVD, Richmond, VA 23223","        $380,000      "," 3 Beds 3 Baths 1,710 Sq Ft ",https://www.remax.com//va/richmond/home-details/3112-n-rabza-blvd-richmond-va-23223/10958797809444975385/M00000643/2215296
632,"1533 N 31ST ST, Richmond, VA 23223","        $395,000      "," 4 Beds 3 Baths 2,136 Sq Ft ",https://www.remax.com//va/richmond/home-details/1533-n-31st-st-richmond-va-23223/3729181394670002030/M00000643/2215301
633,"1537 N 31ST ST, Richmond, VA 23223","        $395,000      "," 4 Beds 3 Baths 2,136 Sq Ft ",https://www.remax.com//va/richmond/home-details/1537-n-31st-st-richmond-va-23223/12808681532573903362/M00000643/2215305
634,"1541 N 31ST ST, Richmond, VA 23223","        $385,000      "," 3 Beds 3 Baths 1,923 Sq Ft ",https://www.remax.com//va/richmond/home-details/1541-n-31st-st-richmond-va-23223/12130188623684807617/M00000643/2215169
635,"2302 3RD AVE, Richmond, VA 23222","        $253,999      "," 4 Beds 2 Baths 2,588 Sq Ft ",https://www.remax.com//va/richmond/home-details/2302-3rd-ave-richmond-va-23222/5275425356738048945/M00000643/2211812
636,"1033 N LOMBARDY ST # B, Richmond, VA 23220","        $529,990      "," 3 Beds 3 Baths 2,518 Sq Ft ",https://www.remax.com//va/richmond/home-details/1033-n-lombardy-st-b-richmond-va-23220/4338986625714077385/M00000643/2211883
637,"1021 N LOMBARDY ST # B, Richmond, VA 23220","        $511,211      "," 3 Beds 3 Baths 2,451 Sq Ft ",https://www.remax.com//va/richmond/home-details/1021-n-lombardy-st-b-richmond-va-23220/15698408671540961164/M00000643/2211886
638,"1033 N LOMBARDY ST # A, Richmond, VA 23220","        $429,990      "," 3 Beds 3 Baths 1,573 Sq Ft ",https://www.remax.com//va/richmond/home-details/1033-n-lombardy-st-a-richmond-va-23220/10205148274698889066/M00000643/2211670
639,"1017 N LOMBARDY ST # A, Richmond, VA 23220","        $395,338      "," 3 Beds 3 Baths 1,573 Sq Ft ",https://www.remax.com//va/richmond/home-details/1017-n-lombardy-st-a-richmond-va-23220/15596182065870067700/M00000643/2211685
640,"1037 N LOMBARDY ST # B, Richmond, VA 23220","        $503,123      "," 3 Beds 3 Baths 2,416 Sq Ft ",https://www.remax.com//va/richmond/home-details/1037-n-lombardy-st-b-richmond-va-23220/8627318367604881661/M00000643/2211696
641,"1029 N LOMBARDY ST, Richmond, VA 23220","        $559,957      "," 3 Beds 3 Baths 2,416 Sq Ft ",https://www.remax.com//va/richmond/home-details/1029-n-lombardy-st-richmond-va-23220/15331112375612687914/M00000643/2211699
642,"217 E 15TH ST, Richmond, VA 23224","        $169,900      "," 3 Beds 1 Baths 1,470 Sq Ft ",https://www.remax.com//va/richmond/home-details/217-e-15th-st-richmond-va-23224/7612603940403521533/M00000643/2209218
643,"1208 NELSON ST, Richmond, VA 23231","        $349,990      "," 4 Beds 3 Baths 1,946 Sq Ft ",https://www.remax.com//va/richmond/home-details/1208-nelson-st-richmond-va-23231/15577372597178346236/M00000643/2207463
644,"3212 LAWSON ST, Richmond, VA 23224","        $55,000      ",   0.09  Acres,https://www.remax.com//va/richmond/home-details/3212-lawson-st-richmond-va-23224/7994395755171053440/M00000643/2206892
645,"3315 TUXEDO BLVD, Richmond, VA 23223","        $57,000      ",   0.05  Acres,https://www.remax.com//va/richmond/home-details/3315-tuxedo-blvd-richmond-va-23223/14466670580542599139/M00000643/2206942
646,"603 N 31ST ST, Richmond, VA 23223","        $265,000      "," 4 Beds 2 Baths 2,004 Sq Ft ",https://www.remax.com//va/richmond/home-details/603-n-31st-st-richmond-va-23223/9215958776198912237/M00000643/2205213
647,"2267 BREWERY LN # V-7, Henrico, VA 23230","        $429,900      "," 2 Beds 3 Baths 1,802 Sq Ft ",https://www.remax.com//va/richmond/home-details/2267-brewery-ln-v-7-richmond-va-23230/6738679912090862337/M00000643/2136790
648,"2265 BREWERY LN # V-8, Henrico, VA 23230","        $369,900      "," 2 Beds 3 Baths 1,342 Sq Ft ",https://www.remax.com//va/richmond/home-details/2265-brewery-ln-v-8-richmond-va-23230/13406011771778966812/M00000643/2136791
649,"2263 BREWERY LN # V-9, Henrico, VA 23230","        $429,900      "," 2 Beds 3 Baths 1,802 Sq Ft ",https://www.remax.com//va/richmond/home-details/2263-brewery-ln-v-9-richmond-va-23230/14573435905928689751/M00000643/2136793
650,"2260 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $374,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2260-libbie-lake-west-st-a-richmond-va-23230/8541767153677763691/M00000643/2136794
651,"2262 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $369,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2262-libbie-lake-west-st-a-richmond-va-23230/10777136434753759401/M00000643/2136795
652,"405 CATHERINE ST, Richmond, VA 23220","        $160,000      ",   0.02  Acres,https://www.remax.com//va/richmond/home-details/405-catherine-st-richmond-va-23220/11677116730993672186/M00000643/2135667
653,"2275 BREWERY LN # V-3, Henrico, VA 23230","        $349,900      "," 2 Beds 3 Baths 1,342 Sq Ft ",https://www.remax.com//va/richmond/home-details/2275-brewery-ln-v-3-richmond-va-23230/1550687747897078434/M00000643/2135703
654,"2270 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $349,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2270-libbie-lake-west-st-a-richmond-va-23230/3918847120125519192/M00000643/2135707
655,"2270 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $484,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2270-libbie-lake-west-st-b-richmond-va-23230/3221829967836184907/M00000643/2135711
656,"2272 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $349,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2272-libbie-lake-west-st-a-richmond-va-23230/210984716112387666/M00000643/2135714
657,"2272 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $484,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2272-libbie-lake-west-st-b-richmond-va-23230/171831939040830553/M00000643/2135717
658,"2274 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $374,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2274-libbie-lake-west-st-a-richmond-va-23230/2622083805004791084/M00000643/2135719
659,"2274 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $504,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2274-libbie-lake-west-st-b-richmond-va-23230/10100479063787933983/M00000643/2135720
660,"2273 BREWERY LN # V-4, Henrico, VA 23230","        $425,900      "," 2 Beds 3 Baths 1,802 Sq Ft ",https://www.remax.com//va/richmond/home-details/2273-brewery-ln-v-4-richmond-va-23230/18139787067001534311/M00000643/2136240
661,"2271 BREWERY LN # V-5, Henrico, VA 23230","        $367,900      "," 2 Beds 3 Baths 1,342 Sq Ft ",https://www.remax.com//va/richmond/home-details/2271-brewery-ln-v-5-richmond-va-23230/10629156720547131684/M00000643/2136242
662,"2260 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $504,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2260-libbie-lake-west-st-b-richmond-va-23230/517850017079547512/M00000643/2136249
663,"2262 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $499,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2262-libbie-lake-west-st-b-richmond-va-23230/7741659672610539170/M00000643/2136250
664,"2264 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $367,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2264-libbie-lake-west-st-a-richmond-va-23230/14660470475206374919/M00000643/2136254
665,"2264 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $484,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2264-libbie-lake-west-st-b-richmond-va-23230/2322971397041111380/M00000643/2136256
666,"2266 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $367,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2266-libbie-lake-west-st-a-richmond-va-23230/8135391331761539157/M00000643/2136257
667,"2266 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $484,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2266-libbie-lake-west-st-b-richmond-va-23230/17291326616928432526/M00000643/2136258
668,"2268 LIBBIE LAKE WEST ST # A, Henrico, VA 23230","        $369,900      "," 2 Beds 3 Baths 1,531 Sq Ft ",https://www.remax.com//va/richmond/home-details/2268-libbie-lake-west-st-a-richmond-va-23230/5087579465995853907/M00000643/2136259
669,"2268 LIBBIE LAKE WEST ST # B, Henrico, VA 23230","        $484,900      "," 3 Beds 3 Baths 2,648 Sq Ft ",https://www.remax.com//va/richmond/home-details/2268-libbie-lake-west-st-b-richmond-va-23230/12099039440112697088/M00000643/2136260
670,"2261 BREWERY LN # V-10, Henrico, VA 23230","        $459,900      "," 3 Beds 3 Baths 2,035 Sq Ft ",https://www.remax.com//va/richmond/home-details/2261-brewery-ln-v-10-richmond-va-23230/5313981581102996693/M00000643/2136344
671,"400 PATRICK AVE, Richmond, VA 23222","        $195,000      "," 3 Beds 2 Baths 1,362 Sq Ft ",https://www.remax.com//va/richmond/home-details/400-patrick-ave-richmond-va-23222/9229493822267192531/M00000643/2131897
